"h","cov_true","cov_spline","cov_bestmatern","cov_hall","cov_hall_norm"
0,1.01,1,1.10238945192198,0.0586703943517025,1
0.0100200400801603,0.988683349972048,0.989351626691643,1.061835600499,0.0586682483749398,0.999963423174731
0.0200400801603206,0.95918718502928,0.962082907649232,1.03938906559694,0.058661525595667,0.999848837626992
0.030060120240481,0.917085830723807,0.923402711025567,1.00468739196838,0.0586502355902651,0.999656406580182
0.0400801603206413,0.866709797554465,0.876787252992505,0.960391518997375,0.0586343879351154,0.999386293257699
0.0501002004008016,0.811390685494818,0.825176627168649,0.909092244160557,0.058613992206599,0.999038660882941
0.0601202404809619,0.753661011267083,0.77053720855125,0.853130147552899,0.058589057981097,0.998613672679308
0.0701402805611222,0.695416912039024,0.71422566104957,0.794520643455247,0.0585595948349906,0.998111491870197
0.0801603206412826,0.638050315923671,0.658243359992094,0.734936313530859,0.0585256123446609,0.997532281679006
0.0901803607214429,0.582556035155038,0.603653124548968,0.675720521299991,0.0584871200864891,0.996876205329135
0.100200400801603,0.529618294313636,0.550333636076141,0.617917201640419,0.0584441276368564,0.996143426043981
0.110220440881764,0.479680421861374,0.498976366930055,0.562307824269867,0.0583966443171891,0.995334102701399
0.120240480961924,0.433000782060935,0.450534321281149,0.509450173750095,0.0583446783324956,0.994448375150601
0.130260521042084,0.389697483976106,0.404950941749626,0.459715838221563,0.0582882375822858,0.993486378033768
0.140280561122244,0.349783956182694,0.361998615098357,0.413324709918673,0.0582273299660618,0.992448245992949
0.150300601202405,0.313197104611856,0.322936854338906,0.370375686716607,0.0581619633833258,0.991334113670195
0.160320641282565,0.27981946369294,0.287027245355811,0.330873314182682,0.05809214573358,0.990144115707555
0.170340681362725,0.249496496887719,0.253769561141107,0.29475043990701,0.0580178849163265,0.988878386747078
0.180360721442886,0.222049992822876,0.224317672253373,0.261887142286041,0.0579391888310674,0.987537061430815
0.190380761523046,0.197288330036506,0.197738379225689,0.232126294317695,0.057856065377305,0.986120274400816
0.200400801603206,0.175014240608968,0.173750044623396,0.205286162465047,0.0577685224545413,0.98462816029913
0.210420841683367,0.155030585443916,0.152634619460424,0.181170443376276,0.0576765691218195,0.983060873531453
0.220440881763527,0.137144557368839,0.133980774109863,0.159576121980621,0.0575802199982105,0.981418663270662
0.230460921843687,0.12117064893077,0.116896764178598,0.140299503018941,0.057479491367305,0.979701807060328
0.240480961923848,0.106932656774805,0.101642017531618,0.123140730844281,0.0573743995130001,0.977910582449242
