"h","cov_true","cov_spline","cov_bestmatern"
0,1.01,1,0.973530896059768
0.0100200400801603,0.988683349972048,0.990583090067986,0.932298254769874
0.0200400801603206,0.95918718502928,0.965121019737771,0.909726995120363
0.030060120240481,0.917085830723807,0.927588193244307,0.875195906474451
0.0400801603206413,0.866709797554465,0.882165935628323,0.831619837284455
0.0501002004008016,0.811390685494818,0.832117275143766,0.781750893902668
0.0601202404809619,0.753661011267083,0.779942379838968,0.728003249524496
0.0701402805611222,0.695416912039024,0.727266114528436,0.672394507539465
0.0801603206412826,0.638050315923671,0.675668002133563,0.616546667071408
0.0901803607214429,0.582556035155038,0.626171023260938,0.561717014505626
0.100200400801603,0.529618294313636,0.580059727503575,0.508842456331922
0.110220440881764,0.479680421861374,0.537753751258097,0.458587972865936
0.120240480961924,0.433000782060935,0.499608696724891,0.411394005491247
0.130260521042084,0.389697483976106,0.465514111224975,0.367520046762914
0.140280561122244,0.349783956182694,0.435205630674767,0.327083176510441
0.150300601202405,0.313197104611856,0.40873799056437,0.290091163720257
0.160320641282565,0.27981946369294,0.385709909599955,0.256470260565239
0.170340681362725,0.249496496887719,0.36582791118763,0.226088090454731
0.180360721442886,0.222049992822876,0.348807481431669,0.198772163654325
0.190380761523046,0.197288330036506,0.334175094358458,0.174324597516367
0.200400801603206,0.175014240608968,0.322002488510659,0.152533609428373
0.210420841683367,0.155030585443916,0.311516275970982,0.133182312211179
0.220440881763527,0.137144557368839,0.30243884712593,0.116055288546233
0.230460921843687,0.12117064893077,0.294647581852556,0.100943362286401
0.240480961923848,0.106932656774805,0.287985483013737,0.0876469258185548
0.250501002004008,0.0942649413201966,0.281945629553953,0.0759781272533263
0.260521042084168,0.0830131170235482,0.276636531729277,0.0657621708382273
0.270541082164329,0.0730343131256064,0.271683155704725,0.0568379393632122
0.280561122244489,0.0641971159955896,0.267443439756817,0.0490581085783167
0.290581162324649,0.0563812808372121,0.263336100406419,0.0422888905302987
0.30060120240481,0.049477281629265,0.259682765565601,0.0364095148048409
0.31062124248497,0.0433857529353124,0.256365792718784,0.0313115333910965
0.32064128256513,0.0380168649666729,0.253505001451453,0.0268980156947835
0.330661322645291,0.0332896634717914,0.250822630736698,0.0230826845552849
0.340681362725451,0.0291313982013936,0.248334223881733,0.0197890314480744
0.350701402805611,0.0254768574906076,0.245631445159595,0.0169494389018001
0.360721442885772,0.0222677216009818,0.242990199834359,0.0145043301088756
0.370741482965932,0.0194519436263578,0.240659332055508,0.0124013593929466
0.380761523046092,0.0169831637815462,0.238357039136992,0.0105946523012188
0.390781563126253,0.0148201605938089,0.235769370022621,0.00904410034691295
0.400801603206413,0.0129263407672656,0.233169882921043,0.00771471261221972
0.410821643286573,0.0112692681779267,0.230503047577543,0.00657602434767752
0.420841683366733,0.00982023149144322,0.227693225892349,0.00560156121505916
0.430861723446894,0.00855384920337343,0.225066156485161,0.00476835679059406
0.440881763527054,0.00744771042340423,0.22249330938189,0.00405652027028277
0.450901803607214,0.0064820494126833,0.219661383293428,0.00344885091560884
0.460921843687375,0.0056394516987951,0.216694116334774,0.00293049557908814
0.470941883767535,0.00490458950523175,0.213764087381954,0.00248864560146847
0.480961923847695,0.00426398421700667,0.210978099233557,0.00211226943389211
0.490981963927856,0.0037057936419684,0.208317873487519,0.00179187747602661
0.501002004008016,0.00321962190314431,0.206152733480658,0.00151931580956131
0.511022044088176,0.00279634989916182,0.204248070852072,0.00128758572605516
0.521042084168337,0.00242798438822073,0.202797041580275,0.00109068618420093
0.531062124248497,0.00210752387913754,0.201068411072498,0.000923476573240088
0.541082164328657,0.00182883964528519,0.199172640500691,0.000781557398624872
0.551102204408818,0.00158657030980684,0.197365110687182,0.0006611667375256
0.561122244488978,0.00137602858037399,0.195827109043508,0.000559090531682761
