"h","cov_true","cov_spline","cov_bestmatern","cov_hall","cov_hall_norm"
0,1.01,1,0.987703019413314,0.102446146404689,1
0.0100200400801603,0.988683349972048,0.987739625281678,0.943385394490155,0.102445304676555,0.999991783701349
0.0200400801603206,0.95918718502928,0.957932943423188,0.918464756183562,0.102442756976772,0.99996691502769
0.030060120240481,0.917085830723807,0.916971471882537,0.881651264361968,0.102438504059738,0.999925401342858
0.0400801603206413,0.866709797554465,0.86871427739203,0.836452810706861,0.102432546679849,0.99986725001069
0.0501002004008016,0.811390685494818,0.81650686042655,0.785813501617991,0.102424885591502,0.999792468395019
0.0601202404809619,0.753661011267083,0.762783423310346,0.732114806768015,0.102415521549093,0.999701063859682
0.0701402805611222,0.695416912039024,0.709674935390516,0.677230575949647,0.102404455307018,0.999593043768513
0.0801603206412826,0.638050315923671,0.657783848911456,0.622597554942658,0.102391687619675,0.999468415485348
0.0901803607214429,0.582556035155038,0.607810906949507,0.569286559804533,0.102377219241459,0.999327186374023
0.100200400801603,0.529618294313636,0.560536097970101,0.518068222082577,0.102361050926768,0.999169363798371
0.110220440881764,0.479680421861374,0.516188261450958,0.46947102533543,0.102343183409595,0.998994954923075
0.120240480961924,0.433000782060935,0.474580142303712,0.423831133129188,0.102323617334594,0.998803966040735
0.130260521042084,0.389697483976106,0.436097990106702,0.381334351484225,0.102302353321968,0.998596403205317
0.140280561122244,0.349783956182694,0.400867301395956,0.342050946669624,0.102279391991924,0.998372272470782
0.150300601202405,0.313197104611856,0.368463582832414,0.305964177634196,0.102254733964666,0.998131579891088
0.160320641282565,0.27981946369294,0.338959128908759,0.272993416342338,0.1022283798604,0.997874331520196
0.170340681362725,0.249496496887719,0.311667480296274,0.243012680362181,0.102200330299329,0.997600533412064
0.180360721442886,0.222049992822876,0.287099983231538,0.215865323986626,0.102170585901658,0.997310191620653
0.190380761523046,0.197288330036506,0.264882915749059,0.191375545644536,0.102139147287593,0.997003312199922
0.200400801603206,0.175014240608968,0.244418857270835,0.169357280616469,0.102106015077339,0.99667990120383
0.210420841683367,0.155030585443916,0.225693177530299,0.149620964496024,0.102071189983892,0.9963399655921
0.220440881763527,0.137144557368839,0.209038529953082,0.131978577014087,0.102034673165187,0.995983516667609
0.230460921843687,0.12117064893077,0.195152365209907,0.116247308723579,0.101996465912365,0.995610567033456
0.240480961923848,0.106932656774805,0.182842394197842,0.10225213465726,0.101956569516589,0.995221129292978
0.250501002004008,0.0942649413201966,0.171979199363174,0.0898275289474775,0.101914985269021,0.994815216049514
0.260521042084168,0.0830131170235482,0.162163857275466,0.0788185118096119,0.101871714460826,0.994392839906402
0.270541082164329,0.0730343131256064,0.153352162381227,0.0690811844153023,0.101826758383167,0.993954013466978
0.280561122244489,0.0641971159955896,0.144669166647141,0.0604828771801863,0.101780118327207,0.993498749334582
0.290581162324649,0.0563812808372121,0.136851511856174,0.0529020120647467,0.101731795584109,0.993027060112552
0.30060120240481,0.049477281629265,0.12975865140033,0.0462277589009642,0.101681791445037,0.992538958404224
0.31062124248497,0.0433857529353124,0.12285907467347,0.0403595488523701,0.101630107257592,0.992034457363836
0.32064128256513,0.0380168649666729,0.116908997269982,0.0352064943095872,0.101576744665879,0.991513573039867
0.330661322645291,0.0332896634717914,0.111462869695025,0.0306867533120525,0.101521705411035,0.990976322427955
0.340681362725451,0.0291313982013936,0.10623523075662,0.0267268675342873,0.101464991234253,0.99042272252428
0.350701402805611,0.0254768574906076,0.101672689303569,0.0232610956105076,0.101406603876727,0.989852790325021
0.360721442885772,0.0222677216009818,0.0971861920823442,0.0202307577799115,0.10134654507965,0.989266542826357
0.370741482965932,0.0194519436263578,0.0924457416348161,0.017583603251582,0.101284816584214,0.988663997024468
0.380761523046092,0.0169831637815462,0.0880035613423959,0.0152732080905655,0.101221420131613,0.988045169915533
0.390781563126253,0.0148201605938089,0.0834685156895314,0.0132584086301703,0.10115635746304,0.987410078495732
0.400801603206413,0.0129263407672656,0.0796453772718846,0.0115027732662208,0.101089630319687,0.986758739761242
0.410821643286573,0.0112692681779267,0.0769968655632934,0.00997411385989086,0.101021240499625,0.986091171263428
0.420841683366733,0.00982023149144322,0.0743084934068108,0.00864403676231021,0.100951190128596,0.985407393752144
0.430861723446894,0.00855384920337343,0.071540549287345,0.0074875325907212,0.100879481449443,0.984707429120295
0.440881763527054,0.00744771042340423,0.0684681117401399,0.00648260326263226,0.100806116705158,0.98399129926222
0.450901803607214,0.0064820494126833,0.0659284263144238,0.00560992437435544,0.100731098138731,0.983259026072256
0.460921843687375,0.0056394516987951,0.0637900464423186,0.00485254074755204,0.100654427993152,0.982510631444743
0.470941883767535,0.00490458950523175,0.0616412108613882,0.00419559282493612,0.100576108511412,0.981746137274017
0.480961923847695,0.00426398421700667,0.0598901358921236,0.00362607154446146,0.100496141936502,0.980965565454418
0.490981963927856,0.0037057936419684,0.0583279510304183,0.00313259933654375,0.100414530511413,0.980168937880284
0.501002004008016,0.00321962190314431,0.0568553211208559,0.00270523495247895,0.100331276479133,0.979356276445952
0.511022044088176,0.00279634989916182,0.0554793390043605,0.00233529992955289,0.10024638213148,0.978527603522346
0.521042084168337,0.00242798438822073,0.0539793532741621,0.00201522461798816,0.100159850069074,0.977682944494718
0.531062124248497,0.00210752387913754,0.0531185825881938,0.00173841182805049,0.100071683012917,0.976822325923388
0.541082164328657,0.00182883964528519,0.0529597371708727,0.00149911629565226,0.0999818836842846,0.975945774371343
0.551102204408818,0.00158657030980684,0.0529918376927639,0.00129233830663364,0.0998904548044532,0.97505331640157
0.561122244488978,0.00137602858037399,0.0527199572843954,0.00111372995989664,0.0997973990946982,0.974144978577057
0.571142284569138,0.00119311883691737,0.0521103937477255,0.000959512685083769,0.0997027192762952,0.973220787460789
0.581162324649299,0.00103426439477928,0.0515437229140721,0.000826404759727268,0.0996064180705197,0.972280769615755
0.591182364729459,0.000896343377729037,0.051877426982824,0.000711557692575826,0.0995084981986476,0.97132495160494
0.601202404809619,0.000776632239748742,0.0518770199614472,0.000612500453453743,0.0994089623819544,0.970353359991333
0.61122244488978,0.000672756071236801,0.0514068589065597,0.000527090635211013,0.0993078133850172,0.969366021760594
