"h","cov_true","cov_spline","cov_bestmatern","cov_hall","cov_hall_norm"
0,1.01,1,0.774096053351195,0.135624284538977,1
0.0100200400801603,0.987475600771942,0.989691715324011,0.729592191929668,0.135622904656091,0.999989825694633
0.0200400801603206,0.974955074209522,0.978920784733607,0.724747099755783,0.13561871895445,0.999958963215574
0.030060120240481,0.962442203973261,0.968118895323046,0.716864022858242,0.135611728977439,0.999907423942689
0.0400801603206413,0.949940677747594,0.957428724529439,0.706179337227237,0.135601936268446,0.999835219255845
0.0501002004008016,0.937454088472588,0.947749978197703,0.692969279718231,0.135589342370856,0.99974236053491
0.0601202404809619,0.924985935574557,0.937797147366368,0.677530868449622,0.135573948828056,0.999628859159752
0.0701402805611222,0.912539626195196,0.927894040936902,0.660167976678954,0.135555757183432,0.999494726510237
0.0801603206412826,0.900118476418912,0.917482895001317,0.641181225056667,0.135534768980371,0.999339973966233
0.0901803607214429,0.887725712498001,0.906833874302393,0.620860770646298,0.135510985762259,0.999164612907608
0.100200400801603,0.875364472075351,0.896010440802898,0.599481316030361,0.135484409072482,0.998968654714229
0.110220440881764,0.86303780540435,0.884517996729385,0.577298824773441,0.135455040412729,0.99875211045851
0.120240480961924,0.850748676565696,0.87374655213276,0.554548545629675,0.135422881102098,0.998514989866572
0.130260521042084,0.838499964680804,0.863047809631138,0.531444034263684,0.135387932409722,0.998257302296129
0.140280561122244,0.826294465121513,0.851455952700016,0.508176927342658,0.135350195604734,0.997979057104888
0.150300601202405,0.814134890715828,0.839399661096638,0.484917275372777,0.135309671956265,0.997680263650555
0.160320641282565,0.802023872949395,0.828083143017146,0.461814281316444,0.135266362733448,0.997360931290836
0.170340681362725,0.78996396316247,0.816535376046454,0.438997324394406,0.135220269205415,0.997021069383438
0.180360721442886,0.777957633742098,0.805110857504083,0.416577174381486,0.135171392641298,0.996660687286067
0.190380761523046,0.76600727930927,0.793667626537977,0.394647322503259,0.13511973431023,0.996279794356429
0.200400801603206,0.754115217900803,0.782476181478461,0.373285371764731,0.135065295481343,0.995878399952231
0.210420841683367,0.74228369214571,0.771043987825358,0.352554442989573,0.135008077613412,0.995456514829477
0.220440881763527,0.730514870435839,0.7587562668573,0.332504563647802,0.134948083074557,0.995014156449054
0.230460921843687,0.718810848090547,0.747031713687743,0.313174015201143,0.134885314505132,0.994551344279103
0.240480961923848,0.707173648515202,0.735073614041936,0.294590621600063,0.134819774545538,0.994068097788136
0.250501002004008,0.695605224353318,0.723470430585757,0.276772967049553,0.13475146583618,0.993564436444665
0.260521042084168,0.684107458632097,0.712222355657298,0.259731535486201,0.13468039101746,0.9930403797172
0.270541082164329,0.672682165901218,0.70032827858885,0.243469767592582,0.13460655272978,0.992495947074253
0.280561122244489,0.661331093364657,0.688651536099862,0.227985033793065,0.134529953613545,0.991931157984337
0.290581162324649,0.650055922005386,0.677060303009307,0.213269523672661,0.134450596309157,0.991346031915963
0.30060120240481,0.638858267702756,0.664822277895061,0.19931105375642,0.134368483457018,0.990740588337641
0.31062124248497,0.627739682342418,0.652912258412355,0.186093796678984,0.134283617812552,0.990114847565959
0.32064128256513,0.616701654918609,0.640973818709865,0.17359893554253,0.134196002735458,0.989468834373026
0.330661322645291,0.60574561262866,0.629301280089497,0.161805247772406,0.134105641783187,0.988802574989042
0.340681362725451,0.594872921959564,0.617853197135093,0.150689623087472,0.134012538513307,0.988116095645043
