"h","cov_true","cov_spline","cov_bestmatern","cov_hall","cov_hall_norm"
0,1.01,1,0.318767114328103,0.074771210554888,1
0.0100200400801603,0.987475600771942,0.986476039888611,0.270768407283791,0.0747673911705535,0.999948919051782
0.0200400801603206,0.974955074209522,0.973863425200242,0.266876080497055,0.0747551919828046,0.999785765511022
0.030060120240481,0.962442203973261,0.962669228090502,0.260611091168391,0.0747346379509864,0.999510873187283
0.0400801603206413,0.949940677747594,0.950802746106372,0.25226078891881,0.0747057540344438,0.999124575890126
0.0501002004008016,0.937454088472588,0.93914382569639,0.242164612321752,0.0746685651925221,0.998627207429113
0.0601202404809619,0.924985935574557,0.927926050466445,0.230682848961067,0.074623096384566,0.998019101613805
0.0701402805611222,0.912539626195196,0.917096412918641,0.21817263539999,0.0745693725699208,0.997300592253765
0.0801603206412826,0.900118476418912,0.906638583176837,0.204970890736246,0.0745074187079314,0.996472013158554
0.0901803607214429,0.887725712498001,0.896517111354348,0.191383213388396,0.0744372597579429,0.995533698137734
0.100200400801603,0.875364472075351,0.884780372721209,0.177677581311551,0.0743589206793002,0.994485981000867
0.110220440881764,0.86303780540435,0.873363743575312,0.164081729038054,0.0742724257726109,0.993329186747471
0.120240480961924,0.850748676565696,0.862033260411557,0.150783206238754,0.0741777964539457,0.992063601798893
0.130260521042084,0.838499964680804,0.850852763538934,0.13793128777387,0.0740750533500455,0.990689502019878
0.140280561122244,0.826294465121513,0.839258181163772,0.125640071631994,0.0739642170876314,0.989207163274905
0.150300601202405,0.814134890715828,0.827152052390299,0.113992252886855,0.0738453082934246,0.987616861428454
0.160320641282565,0.802023872949395,0.81556371309715,0.103043192303051,0.0737183475941462,0.985918872345006
0.170340681362725,0.78996396316247,0.80439317682022,0.0928250060293219,0.0735833556165173,0.98411347188904
0.180360721442886,0.777957633742098,0.793627968919161,0.0833504891024278,0.0734403529872589,0.982200935925036
0.190380761523046,0.76600727930927,0.781592589242019,0.0746167526559338,0.0732893603330923,0.980181540317474
0.200400801603206,0.754115217900803,0.769294598813002,0.0666085056394244,0.0731303982807386,0.978055560930835
0.210420841683367,0.74228369214571,0.757103181229111,0.0593009493622687,0.0729634904528741,0.975823313697898
0.220440881763527,0.730514870435839,0.745524088996919,0.0526622799170927,0.0727886748378572,0.973485306679962
0.230460921843687,0.718810848090547,0.734048127693246,0.0466558118224788,0.0726059937247369,0.971042105456327
0.240480961923848,0.707173648515202,0.721619066042084,0.0412417480095615,0.0724154894033537,0.968494275616883
0.250501002004008,0.695605224353318,0.710742289705291,0.0363786281779276,0.0722172041635485,0.965842382751518
0.260521042084168,0.684107458632097,0.699028186813746,0.0320244908659678,0.0720111802951619,0.963086992450121
0.270541082164329,0.672682165901218,0.686759432687174,0.0281377853515115,0.0717974600880345,0.960228670302582
0.280561122244489,0.661331093364657,0.674640388640482,0.0246780685224385,0.0715760858320071,0.957267981898789
0.290581162324649,0.650055922005386,0.662793317151295,0.0216065197463149,0.0713470998169204,0.954205492828632
0.30060120240481,0.638858267702756,0.649674722255707,0.0188863039811747,0.0711105443326149,0.951041768681999
0.31062124248497,0.627739682342418,0.63816818852366,0.0164828102417591,0.0708664633698382,0.94777739779693
0.32064128256513,0.616701654918609,0.625988048291276,0.0143637893057453,0.0706149098553785,0.944413088023251
0.330661322645291,0.60574561262866,0.613357964779942,0.0124994113771684,0.0703559396403878,0.940949586321608
0.340681362725451,0.594872921959564,0.602054747873989,0.0108622614270673,0.0700896085776909,0.937387639675026
0.350701402805611,0.584084889766491,0.589530612885584,0.00942728716977452,0.0698159725201126,0.933727995066525
0.360721442885772,0.573382764343085,0.577590488399856,0.00817171214162178,0.0695350873204776,0.929971399479126
0.370741482965932,0.562767736483432,0.565006934805398,0.00707492413942795,0.0692470088316109,0.926118599895852
0.380761523046092,0.552240940535577,0.553352872192886,0.00611834734595715,0.0689517929063371,0.922170343299724
0.390781563126253,0.541803455446457,0.540951354517426,0.00528530480544843,0.068649495397481,0.918127376673764
0.400801603206413,0.531456305798165,0.527738418954008,0.00456087649493026,0.0683401721578675,0.913990447000993
0.410821643286573,0.521200462835406,0.516456793716462,0.00393175704353598,0.0680238806432486,0.909760322702193
0.420841683366733,0.511036845484074,0.504101293767975,0.00338611615823134,0.0677006875440691,0.905437895704142
0.430861723446894,0.500966321360835,0.492496301249448,0.00291346399607202,0.0673706628509971,0.901024102071233
0.440881763527054,0.490989707773632,0.481467472635204,0.00250452305711422,0.0670338765588352,0.896519877923161
0.450901803607214,0.481107772713034,0.469513832972833,0.00215110763674335,0.066690398662386,0.891926159379618
0.460921843687375,0.471321235834328,0.457697653656039,0.00184601145169591,0.0663402991564522,0.887243882560295
0.470941883767535,0.461630769430305,0.445807480606339,0.0015829037226995,0.0659836480358365,0.882473983584888
0.480961923847695,0.452036999394645,0.433479789116418,0.00135623374277807,0.0656205152953414,0.877617398573087
0.490981963927856,0.442540506175855,0.420642889380408,0.00116114377019509,0.0652509709297696,0.872675063644585
0.501002004008016,0.433141825721678,0.408300255439085,0.000993389946940812,0.0648750849339238,0.867647914919076
0.511022044088176,0.423841450413937,0.395154425375901,0.000849270847537003,0.0644929285254605,0.86253690487086
0.521042084168337,0.414639829993745,0.3829505660662,0.000725563200211908,0.0641045806563917,0.857343089414525
0.531062124248497,0.405537372477039,0.371304971415789,0.000619464286044238,0.0637101232938,0.852067564788612
0.541082164328657,0.396534445060395,0.359912443179611,0.000528540505552806,0.0633096384116086,0.846711427323144
0.551102204408818,0.387631375017081,0.347595491158287,0.000450681601529266,0.0629032079837405,0.841275773348146
0.561122244488978,0.378828450583311,0.335906976608903,0.000384060037687735,0.0624909139841188,0.835761699193642
0.571142284569138,0.370125921834673,0.323331291117983,0.00032709505171444,0.0620728383866666,0.830170301189656
0.581162324649299,0.361524001552695,0.310643440851413,0.000278420925966897,0.0616490631653068,0.82450267566621
0.591182364729459,0.353022866081534,0.299285711910296,0.000236859047359699,0.0612196702939627,0.818759918953332
0.601202404809619,0.344622656174757,0.288277782058817,0.00020139335829579,0.0607847417465572,0.812943127381044
0.61122244488978,0.336323477832199,0.276948738141414,0.000171148831640152,0.0603443604299337,0.807053409756367
0.62124248496994,0.328125403126897,0.264233902271086,0.000145372633770981,0.0598986157382319,0.801091961648281
0.6312625250501,0.320028471022066,0.253303179718598,0.000123417670008854,0.0594475998210556,0.795060015477699
0.64128256513026,0.31203268817813,0.242716336099741,0.000104728235740443,0.0589914048380589,0.788958803799954
0.651302605210421,0.304138029749796,0.231323339637711,8.88275239977915e-05,0.0585301229488962,0.782789559170377
0.661322645290581,0.296344440173171,0.21869861155603,7.53067659267729e-05,0.0580638463132218,0.776553514144302
0.671342685370741,0.288651833942922,0.207471033976163,6.38158043726171e-05,0.0575926670906899,0.77025190127706
0.681362725450902,0.281060096379493,0.196022177010693,5.40549226912993e-05,0.0571166774409548,0.763885953123984
0.691382765531062,0.273569084386376,0.184965898826795,4.57677708813119e-05,0.0566359695236708,0.757456902240408
0.701402805611222,0.266178627197452,0.173939959604809,3.8735249277662e-05,0.0561506354984921,0.750965981181661
0.711422845691383,0.258888527114427,0.163050017567911,3.27702264424405e-05,0.0556607681788765,0.744414431247132
0.721442885771543,0.251698560234355,0.152829193778912,2.77129826254106e-05,0.0551664653855832,0.737803560704512
0.731462925851703,0.244608477167292,0.142796293191813,2.34272833657052e-05,0.0546678272541308,0.731134708779394
0.741482965931864,0.237618003744092,0.132352564823524,1.97969995790314e-05,0.0541649539325551,0.724409214864773
0.751503006012024,0.23072684171437,0.122626729629753,1.67232009419027e-05,0.0536579455688918,0.717628418353647
0.761523046092184,0.223934669434655,0.11210216444943,1.41216586614868e-05,0.0531469023111766,0.710793658639009
0.771543086172345,0.217241142546774,0.100421403859487,1.19207019186784e-05,0.0526319243074451,0.703906275113856
0.781563126252505,0.210645894646489,0.0903025272164289,1.0059379499313e-05,0.0521131117057331,0.696967607171185
0.791583166332665,0.204148537942422,0.0807000947651218,8.48588448382917e-06,0.0515905646540764,0.68997899420399
0.801603206412826,0.197748663905308,0.0710647944397303,7.15620544181745e-06,0.0510643833005105,0.682941775605267
0.811623246492986,0.191445843907609,0.0615921426908195,6.03297246010902e-06,0.0505346682053586,0.675857296281997
0.821643286573146,0.185239629853538,0.052229446356834,5.08447059938888e-06,0.050001523414,0.668726947750764
0.831663326653307,0.179129554799518,0.0422508016099715,4.28379709565173e-06,0.0494650547233544,0.661552144953479
0.841683366733467,0.173115133565145,0.0336232893543693,3.60814186322399e-06,0.0489253679435847,0.654334303009172
0.851703406813627,0.167195863334675,0.0243863607913505,3.03817367315665e-06,0.0483825688848535,0.647074837036868
0.861723446893788,0.161371224249106,0.0150022893861753,2.55751682613603e-06,0.0478367633573237,0.639775162155596
0.871743486973948,0.155640679988883,0.00580802542303415,2.15230525867083e-06,0.0472880571711582,0.632436693484385
0.881763527054108,0.150003678347294,-0.00315448156904903,1.81080285608776e-06,0.0467365561365196,0.625060846142262
0.891783567134269,0.144459651794603,-0.011151114705689,1.52308033203603e-06,0.0461823660635707,0.617649035248255
0.901803607214429,0.139008018032974,-0.0200232043925375,1.28074040377149e-06,0.0456255927624745,0.610202675921392
0.911823647294589,0.133648180542241,-0.0286749301668835,1.07668417366452e-06,0.0450663422501567,0.602723186045978
0.921843687374749,0.128379529116585,-0.0365861996512362,9.04912644940445e-07,0.04450472247735,0.5952120093693
