"h","cov_true","cov_spline","cov_bestmatern"
0,1.01,1,0.505387369284993
0.0100200400801603,0.987475600771942,0.985907763677678,0.460103232700862
0.0200400801603206,0.974955074209522,0.973548907207182,0.452747748224728
0.030060120240481,0.962442203973261,0.961269845809967,0.443386457434939
0.0400801603206413,0.949940677747594,0.949534115951588,0.432714616145745
0.0501002004008016,0.937454088472588,0.937947102737208,0.42115870226696
0.0601202404809619,0.924985935574557,0.926040150996093,0.409011709643269
0.0701402805611222,0.912539626195196,0.914331574438237,0.396487143888842
0.0801603206412826,0.900118476418912,0.902184321484748,0.383746141465856
0.0901803607214429,0.887725712498001,0.890721997661516,0.370913032511518
0.100200400801603,0.875364472075351,0.879725597753702,0.358085099838922
0.110220440881764,0.86303780540435,0.867148184871133,0.345339099596216
0.120240480961924,0.850748676565696,0.855751183812176,0.332735830748606
0.130260521042084,0.838499964680804,0.844102860004441,0.320323457703194
0.140280561122244,0.826294465121513,0.832153802900054,0.308139998177161
0.150300601202405,0.814134890715828,0.820393761877777,0.2962152306877
0.160320641282565,0.802023872949395,0.808525409485261,0.284572185722462
0.170340681362725,0.78996396316247,0.796114966136481,0.27322833034613
0.180360721442886,0.777957633742098,0.784311710424438,0.262196521987933
0.190380761523046,0.76600727930927,0.77207203949698,0.251485785098245
0.200400801603206,0.754115217900803,0.760053403707252,0.241101949621439
0.210420841683367,0.74228369214571,0.747866399247109,0.231048180118214
0.220440881763527,0.730514870435839,0.73478763453184,0.221325417268928
0.230460921843687,0.718810848090547,0.722601081947151,0.211932748399301
0.240480961923848,0.707173648515202,0.711510959498191,0.202867719953927
0.250501002004008,0.695605224353318,0.699547892861477,0.194126602085
0.260521042084168,0.684107458632097,0.68562598764348,0.18570461344597
0.270541082164329,0.672682165901218,0.673072895638546,0.177596112693184
0.280561122244489,0.661331093364657,0.66050846020928,0.169794761971909
0.290581162324649,0.650055922005386,0.647898571713666,0.162293666704044
0.30060120240481,0.638858267702756,0.635645163614196,0.155085495237093
0.31062124248497,0.627739682342418,0.622731468228243,0.148162581309643
0.32064128256513,0.616701654918609,0.609673311047703,0.14151701180239
0.330661322645291,0.60574561262866,0.596091736709461,0.135140701849365
0.340681362725451,0.594872921959564,0.584299353597052,0.129025459061782
0.350701402805611,0.584084889766491,0.572398279718598,0.123163038351743
0.360721442885772,0.573382764343085,0.55997887525599,0.117545188623511
0.370741482965932,0.562767736483432,0.547113031323985,0.112163692417158
0.380761523046092,0.552240940535577,0.534569595185612,0.107010399436192
0.390781563126253,0.541803455446457,0.522446068147527,0.10207725476189
0.400801603206413,0.531456305798165,0.509500684855356,0.0973563224479251
0.410821643286573,0.521200462835406,0.497456511721646,0.0928398050963049
0.420841683366733,0.511036845484074,0.484801321228972,0.0885200599365692
0.430861723446894,0.500966321360835,0.472464552063354,0.0843896118625784
0.440881763527054,0.490989707773632,0.460137689977154,0.0804411638230843
0.450901803607214,0.481107772713034,0.446356269387937,0.0766676049121892
0.460921843687375,0.471321235834328,0.43435312702546,0.0730620164624872
0.470941883767535,0.461630769430305,0.421408412665407,0.0696176764061442
0.480961923847695,0.452036999394645,0.40948408131746,0.0663280621365383
0.490981963927856,0.442540506175855,0.396978546498865,0.0631868520746609
0.501002004008016,0.433141825721678,0.383667198864169,0.0601879261196605
0.511022044088176,0.423841450413937,0.371258274730526,0.0573253651411987
0.521042084168337,0.414639829993745,0.357969683559281,0.054593449652262
0.531062124248497,0.405537372477039,0.345916691413986,0.0519866577843669
0.541082164328657,0.396534445060395,0.333566281082505,0.049499662672409
0.551102204408818,0.387631375017081,0.320941024908539,0.0471273293434746
0.561122244488978,0.378828450583311,0.309671525968136,0.0448647111925346
0.571142284569138,0.370125921834673,0.296843061196651,0.0427070461178788
0.581162324649299,0.361524001552695,0.284501739764219,0.0406497523802599
0.591182364729459,0.353022866081534,0.272462797512864,0.0386884242418617
0.601202404809619,0.344622656174757,0.261267720702088,0.0368188274342491
0.61122244488978,0.336323477832199,0.250033823277867,0.0350368944983046
0.62124248496994,0.328125403126897,0.238123583099488,0.033338720033702
0.6312625250501,0.320028471022066,0.226184514116333,0.0317205558906371
0.64128256513026,0.31203268817813,0.21443894365115,0.0301788063322501
0.651302605210421,0.304138029749796,0.202939359885635,0.0287100231923825
0.661322645290581,0.296344440173171,0.191333030019951,0.0273109010499409
0.671342685370741,0.288651833942922,0.179705848618018,0.0259782724381606
0.681362725450902,0.281060096379493,0.167950895815781,0.024709103104416
0.691382765531062,0.273569084386376,0.157021174528441,0.0235004873338852
0.701402805611222,0.266178627197452,0.146341629562303,0.0223496433483011
0.711422845691383,0.258888527114427,0.135543170263232,0.0212539087891874
0.721442885771543,0.251698560234355,0.124860183712922,0.020210736293358
0.731462925851703,0.244608477167292,0.113940332340028,0.0192176891670233
0.741482965931864,0.237618003744092,0.102873176394437,0.0182724371635859
0.751503006012024,0.23072684171437,0.0919157345696349,0.0173727523690955
0.761523046092184,0.223934669434655,0.0814798975177621,0.0165165051983534
0.771543086172345,0.217241142546774,0.0710374892608002,0.0157016605037995
0.781563126252505,0.210645894646489,0.0611793148356108,0.0149262737985636
0.791583166332665,0.204148537942422,0.0502987860109558,0.0141884875944038
0.801603206412826,0.197748663905308,0.0415387785405836,0.0134865278546867
0.811623246492986,0.191445843907609,0.0313668857177006,0.0128187005620659
0.821643286573146,0.185239629853538,0.0211096310762311,0.0121833884000881
0.831663326653307,0.179129554799518,0.0122172122443241,0.0115790475475868
0.841683366733467,0.173115133565145,0.0025429582195788,0.0110042045844104
0.851703406813627,0.167195863334675,-0.00666442884388249,0.0104574535067631
0.861723446893788,0.161371224249106,-0.0157756478241629,0.00993745285021243
0.871743486973948,0.155640679988883,-0.0244963949181171,0.00944292291823009
0.881763527054108,0.150003678347294,-0.0333990204098784,0.00897264311397907
0.891783567134269,0.144459651794603,-0.042425362702391,0.00852544937293455
0.901803607214429,0.139008018032974,-0.0509709631494994,0.00810023169382893
0.911823647294589,0.133648180542241,-0.0597297294119801,0.00769593176533494
0.921843687374749,0.128379529116585,-0.0683202366419326,0.00731154068584658
0.93186372745491,0.123201440392172,-0.0767882480387535,0.0069460967736798
0.94188376753507,0.118113278365823,-0.0847791972209832,0.00659868346499384
0.95190380761523,0.113114394904754,-0.0926867558270028,0.00626842729672593
0.961923847695391,0.108204130247481,-0.100086852129727,0.00595449597183657
0.971943887775551,0.103381813495921,-0.108096996886051,0.00565609650417668
0.981963927855711,0.0986467630987822,-0.115684068826207,0.00537247344031171
0.991983967935872,0.0939982873262868,-0.124060738958949,0.00510290715566872
1.00200400801603,0.0894356847363093,-0.13105752776195,0.00484671222241015
1.01202404809619,0.0849582446319903,-0.138329733941559,0.00460323584648148
1.02204408817635,0.0805652475108971,-0.145019275563245,0.00437185637132763
1.03206412825651,0.0762559655058011,-0.151567814731785,0.00415198184582501
1.04208416833667,0.0720296628171428,-0.158020370511731,0.00394304865403109
1.05210420841683,0.0678855961372555,-0.164251631899834,0.00374452020441078
1.06212424849699,0.0638230150664209,-0.171508663459084,0.00355588567625872
1.07214428857715,0.0598411625208289,-0.17758805103485,0.00337665882109733
1.08216432865731,0.055939275132517,-0.184231193408749,0.00320637681689271
1.09218436873747,0.0521165836413613,-0.19080749582342,0.00304459917299345
1.10220440881764,0.0483723132791967,-0.196559539338751,0.00289090668376016
1.1122244488978,0.044705684146141,-0.201937222893674,0.00274490042891694
1.12224448897796,0.0411159115791988,-0.208195504677562,0.00260620081871925
1.13226452905812,0.0376022065132226,-0.21328243752094,0.00247444668209446
1.14228456913828,0.0341637758343081,-0.217833462704641,0.00234929439597425
1.15230460921844,0.0307998227257011,-0.222873488176525,0.00223041705409831
1.1623246492986,0.0275095470062952,-0.227147956589803,0.00211750367362964
