-6.29141,0.8990265,-1.903824,0.4393769,1.705357,-2.426342,0.8026662,0.7908444,-1.913904,0.4293551,0.6994641,0.7042159,-0.2254678,-0.5655424,-1.05658
-6.29141,0.8990265,-1.903824,0.4393769,1.705357,-2.426342,0.8026662,0.7908444,-1.913904,0.4293551,0.6994641,0.7042159,-0.2254678,-0.5655424,-1.05658
-6.29141,0.8990265,-1.903824,0.4393769,1.705357,-2.426342,0.8026662,0.7908444,-1.913904,0.4293551,0.6994641,0.7042159,-0.2254678,-0.5655424,-1.05658
-6.29141,0.8990265,-1.903824,0.4393769,1.705357,-2.426342,0.8026662,0.7908444,-1.913904,0.4293551,0.6994641,0.7042159,-0.2254678,-0.5655424,-1.05658
-6.29141,0.8990265,-1.903824,0.4393769,1.705357,-2.426342,0.8026662,0.7908444,-1.913904,0.4293551,0.6994641,0.7042159,-0.2254678,-0.5655424,-1.05658
-6.29141,0.8990265,-1.903824,0.4393769,1.705357,-2.426342,0.8026662,0.7908444,-1.913904,0.4293551,0.6994641,0.7042159,-0.2254678,-0.5655424,-1.05658
-6.29141,0.8990265,-1.903824,0.4393769,1.705357,-2.426342,0.8026662,0.7908444,-1.913904,0.4293551,0.6994641,0.7042159,-0.2254678,-0.5655424,-1.05658
-6.29141,0.8990265,-1.903824,0.4393769,1.705357,-2.426342,0.8026662,0.7908444,-1.913904,0.4293551,0.6994641,0.7042159,-0.2254678,-0.5655424,-1.05658
-6.29141,0.8990265,-1.903824,0.4393769,1.705357,-2.426342,0.8026662,0.7908444,-1.913904,0.4293551,0.6994641,0.7042159,-0.2254678,-0.5655424,-1.05658
-6.29141,0.8990265,-1.903824,0.4393769,1.705357,-2.426342,0.8026662,0.7908444,-1.913904,0.4293551,0.6994641,0.7042159,-0.2254678,-0.5655424,-1.05658
-6.29141,0.8990265,-1.903824,0.4393769,1.705357,-2.426342,0.8026662,0.7908444,-1.913904,0.4293551,0.6994641,0.7042159,-0.2254678,-0.5655424,-1.05658
-6.29141,0.8990265,-1.903824,0.4393769,1.705357,-2.426342,0.8026662,0.7908444,-1.913904,0.4293551,0.6994641,0.7042159,-0.2254678,-0.5655424,-1.05658
-6.29141,0.8990265,-1.903824,0.4393769,1.705357,-2.426342,0.8026662,0.7908444,-1.913904,0.4293551,0.6994641,0.7042159,-0.2254678,-0.5655424,-1.05658
-6.29141,0.8990265,-1.903824,0.4393769,1.705357,-2.426342,0.8026662,0.7908444,-1.913904,0.4293551,0.6994641,0.7042159,-0.2254678,-0.5655424,-1.05658
