"h","cov_true","cov_spline","cov_bestmatern"
0,1.01,1,1.10227255741605
0.0100200400801603,0.988683349972048,0.990813287894204,1.05963479520389
0.0200400801603206,0.95918718502928,0.967570347886639,1.04160193010835
0.030060120240481,0.917085830723807,0.935050942155908,1.01349705416197
0.0400801603206413,0.866709797554465,0.896651389084729,0.977230717888202
0.0501002004008016,0.811390685494818,0.855054086043138,0.934687534009705
0.0601202404809619,0.753661011267083,0.811903523251154,0.887606170659821
0.0701402805611222,0.695416912039024,0.769044761409974,0.837525086780003
0.0801603206412826,0.638050315923671,0.727540486744481,0.7857642887675
0.0901803607214429,0.582556035155038,0.687818551642739,0.733427418930159
0.100200400801603,0.529618294313636,0.650369816899012,0.681415108834465
0.110220440881764,0.479680421861374,0.61506758059826,0.630444123098941
0.120240480961924,0.433000782060935,0.582108797813269,0.581068931417944
0.130260521042084,0.389697483976106,0.551186500752171,0.533703650561746
0.140280561122244,0.349783956182694,0.52285413066631,0.488643126707752
0.150300601202405,0.313197104611856,0.497108119527287,0.446082462960468
0.160320641282565,0.27981946369294,0.473570916799552,0.406134643016893
0.170340681362725,0.249496496887719,0.452412457005666,0.368846124500952
0.180360721442886,0.222049992822876,0.433495127656365,0.334210415878602
0.190380761523046,0.197288330036506,0.416099741884499,0.302179736186146
0.200400801603206,0.175014240608968,0.400043091973328,0.272674905199814
0.210420841683367,0.155030585443916,0.384966623315511,0.245593635458057
0.220440881763527,0.137144557368839,0.371622979285421,0.220817405153328
0.230460921843687,0.12117064893077,0.359668728060621,0.198217088139861
0.240480961923848,0.106932656774805,0.34957637641244,0.177657508151318
0.250501002004008,0.0942649413201966,0.341182916753068,0.159001071522592
0.260521042084168,0.0830131170235482,0.333719956239671,0.142110618119877
0.270541082164329,0.0730343131256064,0.327184558508433,0.126851615041231
0.280561122244489,0.0641971159955896,0.321015286993443,0.113093802761937
0.290581162324649,0.0563812808372121,0.315385078761365,0.100712389267416
0.30060120240481,0.049477281629265,0.310301684291937,0.0895888746324252
0.31062124248497,0.0433857529353124,0.305371125302779,0.0796115766151324
0.32064128256513,0.0380168649666729,0.300843156816346,0.0706759171863797
0.330661322645291,0.0332896634717914,0.296822914442781,0.0626845204913133
0.340681362725451,0.0291313982013936,0.292879028356333,0.0555471644850277
